nHBint10,ATSC8s,ATSC5i,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,AATSC1m,ATSC2i,AATSC5m,AATSC6m,AATSC7m,AATSC0v,C1SP2,MDEC-22,ATSC4i,ATSC1i,ATSC4m,ATSC4v,ATSC6m,ATSC7m,ATSC8m,ATSC1v,ATSC2v,ATSC3v,ATSC5v,ATSC0i,ATSC6v,ATSC7v,ATSC8v,R_TpiPCTPC,C1SP3,ATSC6p,MDEC-13,AATSC6v,nAtomLAC,EE_Dzs,VE3_Dzs,minHBint6,minsF,minssO,mindO,minsOH,SpMAD_Dzs,nAtomLC,SpAbs_Dzs,minHBint10,VR1_DzZ,VE3_DzZ,EE_DzZ,SpAbs_DzZ,VR1_Dzs,minHBint5,BCUTw-1h,maxHBint2,maxHBint3,maxHBint4,maxHBint6,minHBa,SaasC,LipoaffinityIndex,fragC,SHBint4,SHBint3,SwHBa,ZMIC1,ZMIC2,ZMIC3,ATSC5m,ATSC7i,ATSC3m,VR3_Dt,AATS4v,AATS5v,AATS6v,AATS7v,TopoPSA,AATS8v,VE3_Dt,VR1_D,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS3v,VE3_D,AATS7i,AATS4m,AATS1m,AATS2m,AATS0m,ATS4s,ATS3s,AATS3m,ATS0s,ATSC2m,ATS1m,ATS0m,AATS7m,AATS8m,AATS0v,nHBint2,AATS6i,VR1_Dt,AMR,AATS8i,EE_Dt,SpMAD_Dt,ATSC1m,nFRing,y_label
0.0,26.981721380824848,9.909112417213986,-7.8264905642183855,-17.6199024305653,-17.99091979041276,-24.21373981691444,-48.3677036772642,0.6907034438260348,13.31599108124998,0.8838952064274006,-2.4347488823478014,-4.346419225877405,47.52837092337073,2.0,8.505491214800902,-6.577582346406116,-1.5823695744286472,-693.8741590657595,-479.5100211527172,-189.9104128231285,-291.21008813378614,-208.26021882086096,105.96955571698808,326.13202173629867,-891.7683352675704,533.0556625207639,63.51087833192954,-104.63841290708962,-8.884276420581159,-122.0334515218846,5.427576824583867,1.0,-2.1103637817576004,1.438636870125514,-1.341518114193457,0.0,138.87793378740295,-7.088564725700423,0.0,0.0,5.058701558124323,10.902042974208968,8.931258644505329,10.43908351213512,3.0,280.6472541045581,0.0,333.2028091871482,-5.167959779723022,120.61691105640824,239.55109215166488,255.733361971072,0.0,31.972072385684594,7.483875107977647,2.856980513750053,0.0,0.0,-2.168612793711449,1.8350140823125487,3.674627567825064,139.08,0.0,2.856980513750053,13.493912071444925,49.02200756591024,32.1019570977946,30.0929508385329,76.89888295918385,13.838593466205896,-197.61710447165424,19.11059210290108,194.92799012111928,201.9158391431016,207.5668535534524,205.37002835165475,129.44,215.6629703996203,-11.728449543737533,446.2256315322106,157.47940787854367,143.50358286343183,148.99727414872928,148.57012991374322,157.0376134680443,156.9043624745207,237.1752030135585,-7.407642789967783,158.29958544781726,74.93336775257735,119.5941740681818,114.96219818571431,131.33587890476207,411.9135802469138,353.95987654321,96.45704398837208,313.9200960219478,430.2826314920648,5262.143658999999,5516.106914000007,90.76632497014933,91.64853534482766,253.607461225612,1.0,155.24109005462216,1185.5914881418878,51.63580000000001,154.0151609042493,236.9388941876152,17.551029199082603,30.39095152834553,0.0,0
0.0,3.202354894522633,10.413227372472251,-7.121816909120653,0.5671603244762862,1.7566922998037633,-7.518453365472361,-48.75815001100778,1.8422126731644035,-0.9759052118680168,5.514491595598494,-1.9863264146486268,-9.522678386419749,50.5208926579782,2.0,22.928901187765536,-12.61790109857444,-2.5101782128153785,-528.576340555555,-631.2755385356456,-206.5779471234572,-857.0410547777773,430.3354756296296,96.68494136340404,-265.02759144063924,-800.4793368564642,886.2087046661388,80.01281649019249,373.16573838672775,-493.1270617968923,93.20449585514058,5.378826530612245,2.0,0.5893975475068718,0.0,3.5881320998723822,2.0,226.35357162845767,-7.465426924344296,0.0,0.0,5.80628188920924,10.983807655912267,9.000456047090267,13.874926994285456,3.0,457.2586214474509,0.0,387.6139836635735,-6.423320639251081,197.2826239060094,393.1327913168105,455.68090669246527,0.0,31.972072674452647,7.392613257622919,0.0,0.0,0.0,-2.1286096963073886,3.7491855427572034,8.060906397058025,240.07,0.0,0.0,28.808108019884333,67.56430304004485,42.36001646074654,33.722307653271955,634.1665334938268,9.58770185142827,-105.17495751851811,20.72855634109532,184.89118046852832,191.28665415393223,201.87079207457256,211.03760196289429,109.21,206.9794955707952,-6.392541385850626,383.37340380928725,156.03241203466348,141.4358372559676,146.78060698069828,150.75251783178527,156.39087171554874,156.8167257624718,213.83654861290503,-5.8055805590955245,154.15822562692443,64.56952000793653,110.39851336842104,100.45424100000004,116.22378044444464,442.41358024691374,387.6265432098767,77.07088180833343,308.4200960219478,224.014531148149,6292.715262,6276.08414400001,75.84225187777784,74.22743668965519,251.5970995063377,1.0,155.49344907626008,534.5261798940298,52.5385,152.89864389213773,354.7671650749287,21.50104030757144,105.006122370371,0.0,0
0.0,-3.311134620949068,-12.951779478777894,6.0716491894575935,0.4505769845607639,-0.79781211896052,7.792508079227632,0.5836864274334173,0.3669581121007052,2.887588886891842,5.873804906870033,5.839071769184019,-1.813666734262476,54.40640920090427,0.0,17.979967445955012,-4.2870074667044165,-5.741652910370242,-797.8339591054698,-582.6535125924356,583.9071769184019,-146.90700547526052,-15.00837766796846,35.66991168724336,198.6043279847034,73.91144194699575,-145.03993782049844,67.0098776614526,312.49712613655004,384.2472611781922,-222.3517004769512,6.062252377179081,2.0,2.0466373584840443,1.4904666026077629,3.1249712613655003,3.0,121.79809567917032,-3.5160556736159765,0.0,0.0,5.299969286824862,12.481072491496596,9.827963898463391,9.38901764622885,4.0,243.41279289276167,0.0,288.6342216643891,-4.817426098526508,118.46843235600076,235.86047440821568,231.51873813806384,0.0,78.91833747707912,0.0,0.0,2.736470410354668,0.0,2.3791934244283977,4.524078793408336,8.79480397309756,134.05,2.736470410354668,0.0,19.21810373839802,47.839790373688366,32.868233597671285,30.79279505642529,657.8661495694437,1.794002133041979,541.2807439244792,16.065646304895406,178.7174355154122,167.05736349087258,163.7057584753898,181.63351024865284,49.77,199.28574901986013,-6.030975497822249,358.642803754864,159.12561693918704,143.48040249914106,151.3477097728295,155.67814545351624,156.71100779536016,157.2939839326839,197.78514681459816,-6.651555765064012,157.78195980017566,66.48660836752137,107.77510782,93.1253126976744,216.68019202083312,324.70061728395046,312.96913580246894,85.68854379824563,191.0782750342935,276.83341064149363,5388.755391,10400.64921699999,82.81557432098775,86.5770235072464,232.78317252209456,0.0,159.3933867428526,482.5549173538057,55.12620000000001,155.50652145710276,232.0447673418942,17.849597487838018,18.347905605035265,0.0,0
0.0,-19.37586805555543,-45.20613306729141,-4.584526909722209,-15.337890625000073,-20.00748697916652,25.183376736111114,-36.481879340277466,2.4110691336856984,53.56019994050147,-2.6886411765953824,3.073391137595277,-4.567455982381037,52.15848220337614,2.0,13.305517916483376,-45.47468843010688,12.124197244168489,-1417.3942618827982,-2057.270519267311,1260.0903664140635,-1530.097754097647,144.06477106250216,351.85510155848823,2239.519991003838,-2124.419771393159,-2058.777136155919,106.46930429088982,1483.706934067884,-2004.1290289339088,382.10094940933465,1.7920529801324503,7.0,4.016387697527618,10.554042155234663,3.6187974001655694,0.0,211.30420047758287,-18.41306169326784,0.0,0.0,0.0,12.82272087267498,10.548806008732852,12.221418276383066,3.0,426.9970809725076,0.0,487.9722844963756,-11.967005048807566,171.06072693954837,341.71006592089213,459.1772613705553,0.0,15.99693963073803,3.4803807008069176,0.0,0.0,0.0,5.826756187270378,2.41266072304853,14.110031867294197,410.04,0.0,0.0,7.926374629684291,62.03196844186536,43.52884111256963,30.755348152278952,-1212.5771706445175,-38.48011101742527,-1057.581083292963,27.56067843706994,152.3836196843827,130.91479365243205,123.32900877461373,127.84185319138076,63.33,111.49081020381269,-9.402872707031982,468.8961838018132,162.74391625123383,143.31756766110286,149.7338227424223,148.5687139885655,158.08092878310904,161.63714115083053,201.7392709962659,-17.596758013624193,162.7294510969017,38.14462911352663,77.25777807058822,66.60664759064332,68.52513353750024,822.2708333333333,549.8819444444441,55.52222092936826,233.3194444444444,1346.491569886724,6566.911135999999,5482.01068300002,29.90722961492533,25.13615856907905,192.7534869716984,1.0,164.36488470506364,2629.3174149615543,126.5135,166.44929728097372,709.782712893384,42.33637539349584,204.9408763632844,15.0,0
0.0,-5.003944773175537,7.97664813920306,-2.3071992110453614,12.20315581854044,0.1190006574621999,-6.182281393819853,-1.7996383957922415,3.2197428966111183,6.55207464437254,4.98853124101942,-1.4682691424805112,-4.235090619822466,50.232991243201816,0.0,19.512072786918264,-37.36309352302551,-13.206669580009024,25.5190193668642,-801.4883737453322,-148.29518339053163,-389.62833702366686,-355.2350749585794,-89.70443370858217,258.1667308125976,32.22699399734775,971.81810745601,74.92450361398701,466.6153635915546,-542.9795125954656,-740.588174489403,13.39452448397806,6.0,4.244554113460289,1.1800324784021132,4.619954094965888,2.0,126.27393560905082,-1.6305341112525789,0.0,0.0,5.363365735578489,0.0,0.0,9.093943377683168,3.0,253.7481163858555,0.0,1040.2821003223808,-2.8030936273655405,122.72849291197542,244.7391658434396,407.6218820371126,0.0,15.997940908804264,0.0,0.0,0.0,0.0,2.338592582094566,4.808436362126424,9.298920738031024,205.06,0.0,0.0,22.43945334759086,57.84039997188259,37.090341041740906,29.051626048357463,633.5434676094662,0.225202621867836,-278.9066211301764,19.11078529527915,175.72662925248815,155.0300079681652,178.77321486130444,206.5676726657256,56.96000000000001,182.76660257747488,-10.563870037166202,401.9559640776541,161.3804759883072,145.6363020936291,155.74402859040407,158.16464818628972,156.80767073936715,163.7722645916316,190.129314194523,-6.353985232214056,154.032734132983,57.52244820661159,95.88702972727272,75.15669323157898,88.73962115384636,314.7499999999999,303.99999999999994,61.820926655172485,156.16666666666666,-129.39722217159533,5273.786635,4614.460300000011,67.85640472826086,57.02797881250001,219.5302530601614,0.0,161.32705757064542,920.834627511898,43.3443,156.33322901589025,287.22439874091907,20.516028481494224,177.0858593136115,0.0,0
0.0,-15.724826388888856,-27.40085046260318,-4.053819444444449,-7.47916666666664,-11.837239583333371,29.66102430555566,-30.358506944444187,1.7995193861905323,52.33504486325023,-1.568162081868124,2.8039045467245542,-4.658894574131717,52.22833325000968,1.0,16.01959335182151,-54.3332474191477,10.61391056974876,-1224.6121079999918,-2235.7171573905266,1129.9735323299954,-1556.0707877599937,8.693816019996376,369.2018754176029,2065.525256219508,-1905.3327243648755,-1200.3707665376476,102.57412851029548,1043.1626238424922,-2040.0343944034205,211.94369264420487,1.3673218673218672,7.0,1.6598891868709864,7.782380279273513,2.588492863132735,0.0,188.66417720625788,-5.925113390548935,0.0,0.0,0.0,12.746154770103631,10.491018670132576,11.96738540342551,3.0,382.6879301318386,0.0,379.7909175404122,-8.867993480519408,151.90769219436754,303.9961796147429,427.6500215918944,0.0,15.995929773530564,3.4963766133887018,0.0,0.0,0.0,10.491018670132576,0.0,15.461980691617242,304.02,0.0,0.0,3.6644598914009534,68.70546820994177,49.20466047718031,32.48079575116213,-713.5137472499964,-34.83635713648235,-972.6120950399916,24.90110387672453,142.9568042709964,121.92800436602656,116.97740394943166,119.089331345209,37.3,102.98513838624037,-8.407324869560766,400.95064719057984,163.1347568933619,142.8528426558624,150.04418806221918,149.60087936893174,158.53434530445722,162.6559888403562,190.76971224534608,-13.204979299269947,163.31527523939033,33.33675381428582,69.93414547619047,59.656413156976754,61.10788380000025,770.7152777777784,525.3124999999998,49.38650471739154,210.01388888888889,1177.9268014200077,5874.468219999999,4888.63070400002,25.30718591616747,20.48702157947034,182.8788542386661,1.0,164.31186807286394,2396.093451192012,132.93580000000003,166.85413241260926,581.4208674209967,36.779612169109406,151.15962844000472,10.0,0
0.0,-40.47926823638065,-69.35859257343535,33.18497229916903,-10.46482302246843,-20.741877500769505,17.81852954755319,-44.41140196983695,2.14688051539043,30.92430309567758,-3.206313166563476,5.446001085828698,-4.769281805468017,51.72612680054042,2.0,15.861746511443975,-32.16407349206865,2.244781048644165,-1050.218060755588,-1467.4530231928163,2390.794476678798,-1588.1708412208498,139.28848877484708,254.9329530252154,1405.7792753743747,-2137.033642040196,-2667.754665686249,123.711101473673,3897.2352602151536,-2343.38922056451,1234.279386980371,1.384731913330885,6.0,16.375350355172856,12.66165887951746,8.877529066549325,3.0,366.7319463534726,-6.102809828765195,0.0,0.0,5.250630011111466,13.106022336302196,11.82665859966075,17.132835742272245,4.0,735.2663008857146,0.0,781.3779921900398,-16.707660389320758,300.1380306891284,598.7760613782575,669.6074651602938,0.0,15.999970742644248,0.0,0.0809839868729346,0.0,0.0,5.250630011111466,1.2910794210142655,14.1011275509523,498.06,0.0,0.1161469124554575,10.89664393421203,72.42580755170414,47.35209457180835,33.91045990094791,-1455.666177619818,-51.1944263417281,-888.6360089955891,32.47551689157445,152.44922380046972,133.29309333413042,121.32873375367318,146.69340650419275,82.06,130.35653972768714,-18.741786404769417,687.8993071379879,162.31386100427318,143.1950405329904,150.8232697483253,152.14621286507466,158.7241878148034,161.2219063524643,187.6761152858108,-8.514076935826665,159.2895842410862,40.41065828850863,79.89365099999998,66.74773282142867,72.90964011578973,868.8611111111112,705.8194444444437,54.64096728474594,323.58333333333326,1017.007853413168,7989.365099999998,6926.415811000024,38.064813324324376,33.13993842074923,195.6297340728385,0.0,166.00144421950657,1905.3972361536948,137.6263,164.06741871640625,709.782712893384,33.62180947542531,214.688051539043,6.0,0
6.0,57.56678083511325,-36.90015625433978,-35.51691503303513,76.86850959293426,-56.476103097241314,-21.011241376040125,-53.51507524506155,-2.416771187753979,35.84334531263527,1.889660098820721,-3.608855907493604,-5.982822374344386,50.76045784788558,0.0,1.7907326643869907,-33.80385584651518,16.394301099237286,-1941.2277614763025,-1139.6478625862528,-728.9888933137079,-1160.667540622811,-922.6790805357712,375.1576342468147,1717.3342806539604,-294.1370089845045,-1070.4629700068524,78.87015411720881,-1111.370874044535,709.5272048986885,-702.8639137025816,13.636738710591016,3.0,1.297442955264582,14.582929522406117,-5.50183601012146,0.0,160.09412343386808,-6.45415584910974,0.8561290589077272,0.0,5.6014223197699735,13.793277703445678,10.151366573300612,8.67375463735136,1.0,318.895107016744,2.034805039481937,593.935090035689,-7.352025140306988,147.72023206384995,292.8383678419163,620.8231123566026,0.0,78.91833765276579,0.0,0.1377899943685599,5.01062576247557,6.071374311348515,0.3436028731414133,4.461362614969854,6.242425150680005,349.09,17.728208051286238,0.1377899943685599,12.557180217795953,70.18310233477521,46.67978893980786,35.61332760054804,372.26303946768206,15.494713980832904,394.9942246635948,21.40039897181465,235.8765248909168,219.1354525057907,205.82543101997896,188.218282832668,127.45000000000002,198.4332582349886,-7.805900521242074,562.3507864649887,156.34431549030305,142.30829677681027,145.1479444007337,143.82518220202357,149.3141262802696,152.16728666140637,281.6818179105166,-11.935065362855902,159.11731417107063,100.98803754395624,121.9281271904762,121.3062028380953,228.7267206610168,715.2047325102875,513.0390946502057,132.10092287857162,353.75718259411667,1129.3925315570214,7681.472013,13494.876518999989,103.7020423041238,113.6885367972974,258.7191607856726,0.0,155.23958904159528,325.0215910112778,58.8263,156.59441070557435,596.8799791402686,32.4627474751364,-152.25658482850068,6.0,0
0.0,29.89660493827161,56.22870255264523,-2.7824074074073493,-59.64351851851855,-70.68518518518536,-23.21913580246901,80.51774691358013,1.585501518032202,-10.5030622887759,-4.019013898557561,-4.003833093035932,2.101393168926353,51.312177760106046,4.0,0.0,-4.770207583787045,-10.626577437337572,-923.5095889489778,-603.4572350866499,-832.7972833514739,451.799531319166,1425.497823080507,125.17521930308978,-679.2364921682226,-608.495900954066,128.20172828265572,125.17668996984806,-1435.3154528949674,-617.5544587331622,1573.1775836168204,5.88165081042988,4.0,-6.200055907651812,0.0,-6.900555061995036,0.0,441.1765377030847,-31.648116165646705,0.0,0.0,0.0,12.710311124224068,0.0,19.247004311428096,3.0,884.0096502889342,0.0,834.3029296893197,-37.03611489370701,398.2685385158878,795.506700227906,901.3972202740988,0.6396915780808864,15.997961287587636,4.54121352716435,0.0,0.0,0.0,1.8237958193785209,4.817605365930601,13.32396959189348,531.08,0.0,0.0,38.75686376953955,100.34341335635146,74.78950782532469,59.34247135470399,-868.1070020884331,-41.45129602357592,-137.36150401020927,30.07766058809557,168.36513735340804,172.86077000873615,174.17195471940755,154.9299511043364,98.82,151.30041209626663,-156.38141851045876,717.2686293122425,159.902639318946,144.37125539064036,150.5624617582524,156.88662808796545,161.2740605376496,160.59552614430228,187.6755565532981,-157.10289387932642,159.4028981240449,52.39443857264956,92.7292413820225,76.06210270512832,87.25360988095261,735.3333333333331,617.6666666666669,59.09278296396401,375.83333333333326,-219.0975765850443,8252.902483000002,7329.303230000019,44.39254728837205,45.668066105263,227.5433851856428,2.0,155.81013801114855,691.3331721530881,67.5044,162.73062677706164,626.4352590827755,27.236315612294582,141.10963510486596,0.0,0
2.0,13.926349867036656,-1.2325457960322508,-45.67395074575094,43.13984275638802,-39.51503063938026,15.443866342929818,-36.35836512891665,-0.905346002778233,-15.770986795744667,-6.448695187451898,6.207596287064958,-5.414572289708971,46.14306999850754,0.0,5.840961780610671,-7.91981703254237,5.1512068647743074,51.86264588431783,-458.5384223552121,341.4177957885727,-221.9974638780678,-33.496829786549085,144.7014629704537,-211.92842601667888,-396.5740342649234,-100.91792839580816,65.29128927605737,302.6336935797051,-72.44282394120452,-268.6317323570354,5.3563041907514455,0.0,1.165857460811996,0.0,5.5024307923582745,0.0,67.34918710730847,-3.973513788052149,7.213819640415677,12.901511996034005,5.626635487528345,12.072607079868986,9.447656007612718,6.8704343651059965,0.0,136.26212020107698,7.18357021367838,208.9590879779886,-3.787403981869543,63.73357805481552,127.28532929157704,153.0879503359459,0.0,18.99840671062013,0.0,0.0,6.722035420890911,7.213819640415677,5.626635487528345,0.0050060888552974,4.000358236438286,104.05,24.26789017005225,0.0,7.76716660350499,40.44728039200736,29.82251963684664,25.93350163316419,-425.6138823718253,-4.334276442536012,-468.0997470577609,9.557545960037247,195.7605440958031,180.05342627841307,178.4276519337525,189.5025087775232,66.76,174.76049815707177,-7.148529824159554,229.0567895554705,160.6893102150561,143.63890233828485,146.18972590015562,155.4015144698273,158.07041260996863,159.26346887242255,219.4301977790414,-3.689518925193093,161.98816140142426,79.37814346786666,110.25616599500611,102.27012532722964,114.83709184354096,380.7222222222221,308.6666666666667,82.70453339070687,255.7222222222222,0.1241058501372691,3638.453477835202,3559.94984714977,69.87384993955123,72.87537195210001,249.589736403863,0.0,161.5701209376107,118.95829625122616,20.9139,163.1621263871655,179.92232550319258,17.992232550319258,-29.87641809168169,1.0,0
0.0,17.523569618643343,34.85493370544011,-12.200383074303025,-28.609912736682496,-31.155045109440096,-10.076959250757117,0.2130842758123184,7.826306187344082,-0.6253349592694795,-1.7865652529441096,-3.688639108453417,1.3117569835479832,50.81053173560995,3.0,0.0,-10.061692310763998,-12.2514209555474,-983.5279299279788,-682.0705846597955,-656.5777613047082,242.67504195637687,192.6668167375411,12.893191543537256,-157.80242017009812,-646.65345936649,651.4327585601799,109.02112589417418,-1004.7846722173588,117.93482054824943,-188.35936666720568,4.452698266806722,4.0,-5.484678685886867,2.468409116783376,-5.644857709086285,2.0,411.8031771435557,-1.6153300059832552,2.330534412359941,0.0,4.854547293575347,11.866393351491055,0.0,19.22427147285129,8.0,826.8451607986281,0.0,1389.6394172173966,-17.64956930459011,306.9127918020632,611.9871077393857,671.3283600241946,2.4234347526104094,31.97207321399666,5.531129321757297,0.0,2.426862799713882,2.330534412359941,2.966329550799537,3.398870988523329,10.932763905490155,403.1,2.426862799713882,0.0,34.7612103623829,70.52730750060894,43.98785858776942,34.44948498491728,-341.23396331232493,4.4814620732088,-671.4168880519424,30.52762690880205,185.3284951417909,178.85877966331915,188.562792245932,174.76006614786067,117.77,171.71423475180444,-11.310930267111864,2752.8362883416835,159.06153189737262,142.86054819704495,150.76859967263474,154.2715716550601,157.6488563044892,159.52115265957525,201.0857270392933,-11.229745316596867,158.35375864434917,65.28546081382981,113.19632683750004,87.65075748175187,106.1319705526318,603.7962962962961,528.9104938271605,70.92773492571426,357.9105795610425,-27.999104420368944,9055.706147000004,8066.029762000016,57.33034784324322,55.61355178285714,231.22419670594385,1.0,155.00748444979288,1211.298396607251,85.7267,158.49459924267495,604.5733335096493,28.11968993068136,626.1044949875266,1.0,0
0.0,-18.12297744761741,-3.352162056035868,-4.6930449570277935,-10.765784580105525,-8.584001361750104,25.976272947418533,-31.64243859277228,1.8357192795297388,48.86133201407663,-0.3948279107960649,1.4884394349822692,-3.34126209150612,53.34328570525463,1.0,25.43725556586761,-72.28839381243449,12.109300620603491,-1662.7945341335544,-3010.834033701331,708.4971710515601,-1446.76648562215,-48.13088811250702,426.7728528532264,1919.4947215858128,-2249.665767158596,-233.9492404679768,121.87417166738256,356.883534204131,-1780.7151373887204,176.87860107995436,1.538500506585613,7.0,-1.1280205066162463,9.99460541136165,0.7497553239582585,0.0,296.3131064832885,-7.338041248724394,0.0,0.0,0.0,12.907875423069736,10.621558526017694,15.356357721892817,3.0,598.747378624774,0.0,1219.7298139797767,-6.232484151882388,230.5594603750081,461.3020701833359,644.388878672295,0.0,15.9959333357674,3.2197850644651385,0.0,0.0,0.0,10.621558526017694,1.4973186096846294,19.15889486016224,454.02,0.0,0.0,16.346147918859295,74.84897444677054,50.43089117776103,33.507493301779725,-206.88982525713803,-27.01084545160404,-1144.6810865979962,24.103396644648413,148.1034198156177,127.75657390529814,127.90456927989192,125.26799616205976,37.3,114.74026397004972,-11.493265034221483,970.9102525843308,161.8048059811231,142.17070324581462,148.94352746918062,149.31784727447817,157.45176525625524,161.95249192521413,193.79003522827028,-5.6698076721164,162.25274123550267,34.759284579059965,72.4614664897959,61.25102315306133,63.49006381720455,862.5069444444453,598.520833333333,50.449383983974606,240.5694444444444,1097.07810003514,7101.223715999998,5904.575935000024,27.2429137251732,23.952450140305988,191.19816255832373,1.0,161.9457222719301,483.1649535147433,137.168,164.43916412507429,709.782712893384,38.9989928069318,179.9004893939144,10.0,0
0.0,-33.298679579141925,6.828627916414507,3.49995400734454,-78.90360877129059,-48.834052098813046,121.30638997246976,-22.17496752233843,1.9264563164062485,-27.44232609836905,-3.070946443590699,-4.699610537598917,1.92201922920512,37.642439383184254,2.0,9.662165885601969,-10.692873300878794,23.521033870706848,-706.4666604023441,-37.58921852496529,-404.1665062335069,151.83951910720447,215.20597180034696,85.09756149781072,-498.9054371360977,-361.906933028283,51.84774220822638,85.3684550839239,-379.9187812803448,320.70225743168976,297.1089971368764,9.53926429889299,0.0,-0.0352836313774868,0.0,-4.41766024744587,0.0,243.3428000200296,-4.185715804980367,5.791697693860648,0.0,5.552043078150928,10.879944602267258,0.0,13.647579816751891,3.0,489.764675428602,0.0,493.7875225208888,-9.78833295669003,189.9634491035694,377.1293462530066,352.78840728460705,0.0,31.97207289103218,6.602636285866137,0.0,0.0,5.791697693860648,-2.031027231830921,1.033420770366266,3.079197012374439,261.15,0.0,0.0,15.460878803171145,73.26478400461798,50.15547785111044,40.456266149529256,-279.4561263667536,-1.0646429048451935,-148.78318771744807,22.265619869312182,221.19308454830568,234.14965490030525,227.272963908121,218.5912044512182,221.77,238.66552590159463,-9.8136972415133,815.7633702490723,161.2515369304394,150.11029123429813,148.1273041464948,154.9057759067208,161.10039849372046,160.3995320345352,244.3652481676796,-10.475429107655527,159.7488068235807,103.60142957142855,139.1699466078432,134.3521740632912,151.9688168958335,551.0617283950619,455.15432098765433,107.76011710101017,475.6978737997256,225.02485906553767,7097.667277000003,7294.503211000007,95.87207537974685,116.41836226470592,271.9718408691396,2.0,161.0319755833704,485.3617106583295,28.524100000000004,158.4453193528195,403.9618146557737,22.44232303643188,98.24927213671866,0.0,0
1.0,89.82920451150744,23.27934801919304,7.975441670477073,-28.70467861606452,-25.79429660112781,1.2089318091754486,-22.51265764365185,1.8279266605591,-33.49722485773285,5.322717115987294,0.9311369118980573,-7.775574713131618,51.54777877789681,5.0,0.0,-20.91772336630521,1.2945219786669686,-16.842829174042052,-57.17002380875576,152.70645355128138,-1384.052298937428,-206.6670002465792,207.33125882503305,-798.1285068749364,-693.2231431860457,1371.4248840633516,113.45674869569376,556.8857437464549,-600.1073409472928,-695.672529174585,4.80902209492635,1.0,5.036916816592358,0.0,3.395644778941798,2.0,305.8259648292975,-8.850075523645451,0.6400105152491574,0.0,5.938363666620474,11.108028733162705,9.099897268348734,14.656901934878867,5.0,614.423564893887,-1.174666549931566,7377.584689202098,-11.504863652854317,286.94277661130934,572.2736884499135,1578.3969892910525,0.0,31.972073137408,7.289841219330889,0.0,0.0,4.962988101194201,-1.789919614973808,4.8985251051138565,10.353168838969475,394.09,-0.7997233320695439,-0.4080803630524243,29.567961795782427,73.30617315777339,43.29161261252593,34.93176761398062,931.4754952977764,8.793727186217296,55.53242534364362,28.181506310360312,168.32395466444768,181.5505685889144,205.79829604266664,198.02407712498425,145.86,185.04559732172365,-11.305662975255087,1688.2589518397722,159.39736923217092,143.88463206141452,148.77446167117608,156.96264417544916,160.98875179015687,160.06043747307356,185.04049247832367,-12.101358800521243,155.43747533607294,59.39829010309279,100.7162953417721,83.83660069852948,102.54023809333354,565.4290123456789,534.2654320987656,63.10602351871661,353.2534293552811,-79.96301040463186,7956.5873319999955,7690.517857000016,67.79971939325848,64.00146215384619,232.1399328693604,3.0,156.28671760334856,820.4741910184697,65.7504,155.81310789550935,481.1160838889219,22.910289708996284,144.4062061841689,0.0,0
0.0,-6.688767589563278,-17.39245938941398,-12.383410528717643,-24.453113016285048,37.060452516805,-4.576372977060355,-19.135177301690696,1.0892159827790129,-29.399169321146264,2.551521360776885,-3.783500754493367,1.5686429711760543,50.56781193069707,3.0,21.716530315611745,5.302751176795079,1.3254733947019943,28.820612183439792,294.5453132634532,-488.0715973296444,205.49222922406312,-1236.852618048944,88.76709392553622,-475.8751821279268,-46.6689228899692,204.9995356846054,91.820051869236,-11.226962580031142,113.24648909787392,-781.4835837793537,12.05625553890952,0.0,2.8237116672091385,0.0,-0.08703071767466,3.0,228.60380420643665,-2.921159127725602,0.0,0.0,0.0,12.291511866729126,10.066976888150275,12.51882191729517,5.0,463.3032493887896,0.0,468.9207167032503,-3.75636764653416,180.05545844872282,357.97964536119684,404.2708004265835,-0.8542550529423579,34.96885487270112,5.686086697388092,0.7501647221665104,0.0,0.0,-1.846627861878633,6.013438846291555,9.613076086020346,349.09,0.0,0.7501647221665104,38.67948882182472,70.89278407889931,51.11789942362742,36.46460080513214,341.9038623441026,-10.437237384464355,261.0269807980908,22.4806502207444,226.35333529811143,239.64413947839225,245.08643995269915,246.1929036212951,132.3,236.393890668261,-7.491796930308354,383.7916000513007,154.76294910630844,142.08475686892217,145.59734594369328,152.08551473733436,154.8922671755255,152.91476864874315,234.44391902161868,-8.471338354519835,149.04678887324843,97.5265561459855,123.0232350655738,121.14588104040426,153.1333073333332,431.7520576131688,390.0946502057615,96.19446280769247,270.7168876695625,586.85978334718,7504.417339,8728.598517999992,114.26563521374044,104.8077234651163,272.92611263340973,1.0,151.84392038499425,435.2198958274295,61.7359,150.44951955971274,400.5879020032503,21.6534001082838,66.44217494951977,0.0,0
